run_id,replication,randomized_position,status,backend_provider,model,data_view,prompt_template,reasoning_profile,factor_data_view,factor_model,factor_prompt_template,factor_temperature,setting_data_view,setting_inference_options.max_tokens,setting_inference_options.reasoning.enabled,setting_inference_options.temperature,setting_model,setting_prompt_template,started_at_utc,ended_at_utc,wall_clock_seconds,input_token_count,output_token_count,total_token_count,total_duration_seconds,load_duration_seconds,prompt_eval_duration_seconds,eval_duration_seconds,response_json_valid,expected_json_key_count,response_filled_key_count,response_schema_completeness,done_reason,error,prompt_path,response_path
136,2,219,success,together,moonshotai/Kimi-K2.5,summary_only,prompts/stim_paradigm_basic.md,,summary_only,kimi,prompts/stim_paradigm_basic.md,0.0,summary_only,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,2026-05-03T05:53:55.745131+00:00,2026-05-03T05:54:35.685601+00:00,39.940053,895,972,1867,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0136.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0136.json
286,3,220,success,together,moonshotai/Kimi-K2.5,summary_only,prompts/stim_paradigm_predictive.md,,summary_only,kimi,prompts/stim_paradigm_predictive.md,0.25,summary_only,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T05:54:35.685931+00:00,2026-05-03T05:54:50.258058+00:00,14.571377,1003,1367,2370,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0286.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0286.json
295,3,221,success,together,moonshotai/Kimi-K2.5,summary_only,prompts/stim_paradigm_predictive.md,,summary_only,kimi,prompts/stim_paradigm_predictive.md,0.5,summary_only,1800,False,0.5,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T05:54:50.258512+00:00,2026-05-03T05:55:01.279912+00:00,11.020907,1003,1027,2030,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0295.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0295.json
3,1,222,success,together,moonshotai/Kimi-K2.5,stim_and_mouse_summary,prompts/stim_paradigm_basic.md,,stim_and_mouse_summary,kimi,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,2026-05-03T05:55:01.280515+00:00,2026-05-03T05:55:37.813111+00:00,36.531721,3973,1077,5050,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0003.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0003.json
375,3,223,success,together,Qwen/Qwen3.5-9B,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.25,stim_and_mouse_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T05:55:37.813710+00:00,2026-05-03T05:56:01.494757+00:00,23.680672,6217,1413,7630,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0375.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0375.json
227,2,224,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_basic.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.0,stim_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T05:56:01.495105+00:00,2026-05-03T05:56:35.929272+00:00,34.408742,1400,944,2344,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0227.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0227.json
233,2,225,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_predictive.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.0,stim_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,2026-05-03T05:56:35.929910+00:00,2026-05-03T05:57:23.006690+00:00,47.0764,1512,1161,2673,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0233.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0233.json
342,3,226,success,together,deepseek-ai/DeepSeek-V3.1,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.5,stim_and_mouse_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,2026-05-03T05:57:23.007099+00:00,2026-05-03T05:57:35.499553+00:00,12.491949,4151,564,4715,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0342.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0342.json
9,1,227,success,together,moonshotai/Kimi-K2.5,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,0.0,stim_and_mouse_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T05:57:35.500103+00:00,2026-05-03T05:57:53.520350+00:00,18.019847,4081,1399,5480,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0009.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0009.json
55,1,228,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_basic.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.25,summary_only,1800,False,0.25,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T05:57:53.520685+00:00,2026-05-03T05:58:42.059167+00:00,48.537104,912,1800,2712,,,,,False,8,,,length,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0055.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0055.json
206,2,229,success,together,deepseek-ai/DeepSeek-V3.1,stim_summary,prompts/stim_paradigm_predictive.md,,stim_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.5,stim_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,2026-05-03T05:58:42.059680+00:00,2026-05-03T05:59:32.030674+00:00,49.970175,1247,1800,3047,,,,,False,11,,,length,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0206.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0206.json
302,3,230,success,together,moonshotai/Kimi-K2.5,stim_summary,prompts/stim_paradigm_anova.md,,stim_summary,kimi,prompts/stim_paradigm_anova.md,0.75,stim_summary,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,2026-05-03T05:59:32.031196+00:00,2026-05-03T05:59:45.752501+00:00,13.72068,1161,1307,2468,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0302.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0302.json
205,2,231,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_predictive.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.5,summary_only,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,2026-05-03T05:59:45.752995+00:00,2026-05-03T05:59:50.668784+00:00,4.915006,1029,490,1519,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0205.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0205.json
318,3,233,success,together,deepseek-ai/DeepSeek-V3.1,stim_and_mouse_summary,prompts/stim_paradigm_basic.md,,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T06:02:53.827072+00:00,2026-05-03T06:03:04.668224+00:00,10.840677,4034,598,4632,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0318.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0318.json
343,3,234,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_basic.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.75,summary_only,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T06:03:04.668758+00:00,2026-05-03T06:03:16.737297+00:00,12.068112,912,579,1491,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0343.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0343.json
404,3,235,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_predictive.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,1.0,stim_summary,1800,False,1.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,2026-05-03T06:03:16.737854+00:00,2026-05-03T06:04:13.931012+00:00,57.19263,1512,1618,3130,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0404.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0404.json
374,3,236,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_anova.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.25,stim_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T06:04:13.931530+00:00,2026-05-03T06:04:36.157504+00:00,22.225495,1454,1100,2554,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0374.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0374.json
215,2,237,success,together,deepseek-ai/DeepSeek-V3.1,stim_summary,prompts/stim_paradigm_predictive.md,,stim_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.75,stim_summary,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,2026-05-03T06:04:36.158017+00:00,2026-05-03T06:04:47.798149+00:00,11.639677,1247,548,1795,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0215.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0215.json
127,1,238,success,together,Qwen/Qwen3.5-9B,summary_only,prompts/stim_paradigm_basic.md,,summary_only,qwen3_5_9b,prompts/stim_paradigm_basic.md,1.0,summary_only,1800,False,1.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T06:04:47.798672+00:00,2026-05-03T06:05:15.683308+00:00,27.883901,1073,937,2010,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0127.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0127.json
82,1,239,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_basic.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,1.0,summary_only,1800,False,1.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T06:05:15.683957+00:00,2026-05-03T06:05:26.949901+00:00,11.265487,912,467,1379,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0082.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0082.json
76,1,240,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_anova.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.75,summary_only,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,2026-05-03T06:05:26.950410+00:00,2026-05-03T06:06:17.946821+00:00,50.995341,961,1800,2761,,,,,False,9,,,length,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0076.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0076.json
115,1,241,success,together,Qwen/Qwen3.5-9B,summary_only,prompts/stim_paradigm_predictive.md,,summary_only,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.5,summary_only,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,2026-05-03T06:06:17.947793+00:00,2026-05-03T06:06:38.015441+00:00,20.067175,1185,1249,2434,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0115.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0115.json
382,3,242,success,together,Qwen/Qwen3.5-9B,summary_only,prompts/stim_paradigm_anova.md,,summary_only,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.5,summary_only,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T06:06:38.015982+00:00,2026-05-03T06:07:00.544139+00:00,22.527698,1126,1142,2268,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0382.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0382.json
335,3,243,success,together,deepseek-ai/DeepSeek-V3.1,stim_summary,prompts/stim_paradigm_basic.md,,stim_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.5,stim_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T06:07:00.544696+00:00,2026-05-03T06:07:15.905640+00:00,15.360318,1130,637,1767,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0335.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0335.json
304,3,244,success,together,moonshotai/Kimi-K2.5,summary_only,prompts/stim_paradigm_predictive.md,,summary_only,kimi,prompts/stim_paradigm_predictive.md,0.75,summary_only,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T06:07:15.906160+00:00,2026-05-03T06:08:34.419676+00:00,78.512998,1003,1442,2445,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0304.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0304.json
70,1,245,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_predictive.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.5,summary_only,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,2026-05-03T06:08:34.420215+00:00,2026-05-03T06:08:39.052975+00:00,4.632309,1029,499,1528,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0070.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0070.json
352,3,246,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_basic.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,1.0,summary_only,1800,False,1.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T06:08:39.053519+00:00,2026-05-03T06:08:51.678916+00:00,12.624946,912,580,1492,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0352.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0352.json
380,3,247,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_basic.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.5,stim_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T06:08:51.679441+00:00,2026-05-03T06:09:12.844821+00:00,21.164763,1400,1067,2467,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0380.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0380.json
87,1,248,success,together,deepseek-ai/DeepSeek-V3.1,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,1.0,stim_and_mouse_summary,1800,False,1.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,2026-05-03T06:09:12.845536+00:00,2026-05-03T06:09:21.475546+00:00,8.629454,4083,783,4866,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0087.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0087.json
69,1,249,success,together,deepseek-ai/DeepSeek-V3.1,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.5,stim_and_mouse_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,2026-05-03T06:09:21.476142+00:00,2026-05-03T06:09:33.744154+00:00,12.267622,4083,505,4588,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0069.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0069.json
249,2,250,success,together,Qwen/Qwen3.5-9B,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.5,stim_and_mouse_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T06:09:33.744546+00:00,2026-05-03T06:10:28.416191+00:00,54.671278,6216,1165,7381,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0249.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0249.json
279,3,251,success,together,moonshotai/Kimi-K2.5,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,0.0,stim_and_mouse_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T06:10:28.416611+00:00,2026-05-03T06:12:08.087890+00:00,99.670254,4081,1254,5335,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0279.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0279.json
274,3,252,success,together,moonshotai/Kimi-K2.5,summary_only,prompts/stim_paradigm_anova.md,,summary_only,kimi,prompts/stim_paradigm_anova.md,0.0,summary_only,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,2026-05-03T06:12:08.088358+00:00,2026-05-03T06:14:38.066126+00:00,149.977163,947,1286,2233,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0274.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0274.json
364,3,253,success,together,Qwen/Qwen3.5-9B,summary_only,prompts/stim_paradigm_anova.md,,summary_only,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.0,summary_only,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T06:14:38.066637+00:00,2026-05-03T06:15:08.172006+00:00,30.104635,1126,1177,2303,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0364.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0364.json
315,3,254,success,together,moonshotai/Kimi-K2.5,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,1.0,stim_and_mouse_summary,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T06:15:08.172826+00:00,2026-05-03T06:15:42.775286+00:00,34.60172,4081,1738,5819,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0315.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0315.json
93,1,255,success,together,Qwen/Qwen3.5-9B,stim_and_mouse_summary,prompts/stim_paradigm_basic.md,,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T06:15:42.775897+00:00,2026-05-03T06:15:59.780709+00:00,17.004287,6162,972,7134,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0093.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0093.json
247,2,257,success,together,Qwen/Qwen3.5-9B,summary_only,prompts/stim_paradigm_anova.md,,summary_only,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.5,summary_only,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T06:19:02.821881+00:00,2026-05-03T06:19:23.556876+00:00,20.734284,1126,1090,2216,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0247.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0247.json
37,1,258,success,together,moonshotai/Kimi-K2.5,summary_only,prompts/stim_paradigm_basic.md,,summary_only,kimi,prompts/stim_paradigm_basic.md,1.0,summary_only,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,2026-05-03T06:19:23.557499+00:00,2026-05-03T06:20:41.792527+00:00,78.234517,895,1140,2035,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0037.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0037.json
44,1,259,success,together,moonshotai/Kimi-K2.5,stim_summary,prompts/stim_paradigm_predictive.md,,stim_summary,kimi,prompts/stim_paradigm_predictive.md,1.0,stim_summary,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T06:20:41.793068+00:00,2026-05-03T06:22:05.552535+00:00,83.759003,1217,1692,2909,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0044.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0044.json
185,2,260,success,together,deepseek-ai/DeepSeek-V3.1,stim_summary,prompts/stim_paradigm_anova.md,,stim_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.0,stim_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,2026-05-03T06:22:05.552901+00:00,2026-05-03T06:22:53.063870+00:00,47.510298,1179,1800,2979,,,,,False,9,,,length,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0185.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0185.json
231,2,261,success,together,Qwen/Qwen3.5-9B,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.0,stim_and_mouse_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T06:22:53.064452+00:00,2026-05-03T06:23:21.121854+00:00,28.056942,6216,1064,7280,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0231.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0231.json
138,2,262,success,together,moonshotai/Kimi-K2.5,stim_and_mouse_summary,prompts/stim_paradigm_basic.md,,stim_and_mouse_summary,kimi,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,2026-05-03T06:23:21.122421+00:00,2026-05-03T06:23:44.716718+00:00,23.59372,3973,1284,5257,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0138.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0138.json
118,1,263,success,together,Qwen/Qwen3.5-9B,summary_only,prompts/stim_paradigm_basic.md,,summary_only,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.75,summary_only,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T06:23:44.717235+00:00,2026-05-03T06:24:02.543040+00:00,17.82538,1074,931,2005,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0118.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0118.json
